G_N,G_NNZ,factor/matrix NNZ ratio,factor/metis factor,org factor/metis factor,ordering_time,analysis_time,factorization_time,solve_time,residual
120000,2276583,53.6086,1.80009,4.98211,72,-1,-1,-1,0
120000,2292306,58.0325,1.94311,5.15676,63,-1,-1,-1,0
120000,2297022,54.081,1.77689,5.05159,65,-1,-1,-1,0
120000,2299389,56.486,1.85075,5.05311,58,-1,-1,-1,0
120000,2300964,59.6747,2.00616,5.18728,61,-1,-1,-1,0
120000,2301288,53.2355,1.73165,5.01762,66,-1,-1,-1,0
120000,2301990,55.2144,1.83947,5.14164,67,-1,-1,-1,0
120000,2302278,55.2603,1.84945,5.16631,79,-1,-1,-1,0
120000,2262336,53.8002,1.79327,4.87518,60,-1,-1,-1,0
120000,2273748,56.4618,1.82116,4.8843,81,-1,-1,-1,0
120000,2286024,57.0733,1.86697,4.98226,64,-1,-1,-1,0
120000,2292207,57.2784,1.86075,4.9735,75,-1,-1,-1,0
120000,2294808,58.3897,1.90377,4.95364,66,-1,-1,-1,0
120000,2296527,55.8811,1.8357,5.02378,68,-1,-1,-1,0
120000,2297985,58.7788,1.86518,4.82587,78,-1,-1,-1,0
120000,2298543,57.8464,1.91433,5.02596,80,-1,-1,-1,0
120000,2298912,61.9456,2.0129,4.93423,64,-1,-1,-1,0
120000,2237748,54.3424,1.80767,4.38827,64,-1,-1,-1,0
120000,2245776,55.7434,1.89639,4.56164,79,-1,-1,-1,0
120000,2255091,55.144,1.83202,4.44599,62,-1,-1,-1,0
120000,2260104,56.2882,1.82976,4.33819,62,-1,-1,-1,0
120000,2263425,54.4294,1.80802,4.4465,57,-1,-1,-1,0
120000,2265126,52.3261,1.76358,4.50455,60,-1,-1,-1,0
120000,2266692,53.5627,1.74678,4.35769,64,-1,-1,-1,0
120000,2216796,51.1517,1.78912,4.17275,59,-1,-1,-1,0
120000,2228766,52.815,1.82134,4.2651,63,-1,-1,-1,0
120000,2237262,51.0652,1.76435,4.26928,77,-1,-1,-1,0
120000,2241402,52.0603,1.79828,4.27112,57,-1,-1,-1,0
120000,2242770,54.1826,1.86738,4.28255,61,-1,-1,-1,0
120000,2243715,54.0017,1.85597,4.27002,65,-1,-1,-1,0
120000,2243976,52.2819,1.79886,4.2759,67,-1,-1,-1,0
120000,2244336,51.5104,1.77794,4.29196,62,-1,-1,-1,0
120000,2197554,52.0008,1.87714,3.7733,57,-1,-1,-1,0
120000,2205123,46.959,1.67565,3.83331,57,-1,-1,-1,0
120000,2212314,49.5112,1.75084,3.81363,63,-1,-1,-1,0
120000,2215410,49.0435,1.73738,3.80289,58,-1,-1,-1,0
120000,2216148,49.0936,1.75682,3.82831,60,-1,-1,-1,0
120000,2177637,46.6148,1.70723,3.46972,57,-1,-1,-1,0
120000,2179590,46.268,1.67811,3.48331,87,-1,-1,-1,0
120000,2182632,45.0554,1.6339,3.49447,74,-1,-1,-1,0
120000,2185152,44.6976,1.61998,3.49131,55,-1,-1,-1,0
120000,2186412,46.7268,1.68991,3.47833,65,-1,-1,-1,0
120000,2156073,41.7832,1.63817,3.30866,60,-1,-1,-1,0
120000,2156991,41.1139,1.56975,3.23319,60,-1,-1,-1,0
120000,2159313,42.7572,1.64444,3.25612,69,-1,-1,-1,0
120000,2160411,44.2638,1.69501,3.24202,62,-1,-1,-1,0
120000,2161275,42.4893,1.64387,3.27753,71,-1,-1,-1,0
120000,2136129,38.5497,1.5766,2.89861,62,-1,-1,-1,0
120000,2136849,40.4343,1.68319,2.9513,58,-1,-1,-1,0
120000,2139000,37.8541,1.56767,2.96,59,-1,-1,-1,0
120000,2140260,39.4088,1.60415,2.89603,67,-1,-1,-1,0
120000,2141196,38.8425,1.57001,2.88026,59,-1,-1,-1,0
120000,2141205,38.6417,1.58222,2.91726,59,-1,-1,-1,0
120000,2141331,38.1,1.57482,2.94574,66,-1,-1,-1,0
120000,2141709,39.3789,1.58819,2.87674,65,-1,-1,-1,0
120000,2125617,37.7712,1.63154,2.6381,57,-1,-1,-1,0
120000,2126157,35.9341,1.52998,2.61098,61,-1,-1,-1,0
120000,2128794,36.1525,1.54249,2.62597,55,-1,-1,-1,0
120000,2129820,35.7005,1.5303,2.64891,62,-1,-1,-1,0
120000,2119983,34.9417,1.52148,2.57286,57,-1,-1,-1,0
120000,2120964,34.4895,1.50191,2.58236,61,-1,-1,-1,0
120000,2123430,36.0024,1.57021,2.60989,56,-1,-1,-1,0
120000,2124564,34.8928,1.50677,2.58938,81,-1,-1,-1,0
120000,2116635,34.8423,1.54446,2.48958,61,-1,-1,-1,0
120000,2121396,35.3936,1.54965,2.56674,55,-1,-1,-1,0
120000,2123466,37.5433,1.60071,2.52819,57,-1,-1,-1,0
120000,2123970,35.3976,1.52631,2.56061,64,-1,-1,-1,0
120000,2116905,35.2412,1.51897,2.46733,58,-1,-1,-1,0
120000,2124879,36.5028,1.5669,2.54405,62,-1,-1,-1,0
120000,2125752,35.8244,1.53679,2.56329,66,-1,-1,-1,0
120000,2125905,35.6047,1.51659,2.54052,59,-1,-1,-1,0
120000,2126238,35.0534,1.49519,2.54917,58,-1,-1,-1,0
120000,2120109,34.5936,1.46467,2.46441,55,-1,-1,-1,0
120000,2123448,34.8518,1.47581,2.52064,59,-1,-1,-1,0
120000,2125617,34.0764,1.45396,2.55096,59,-1,-1,-1,0
120000,2125860,34.7224,1.50135,2.58791,60,-1,-1,-1,0
120000,2125923,35.4122,1.51268,2.55443,52,-1,-1,-1,0
120000,2118606,35.141,1.51436,2.52483,56,-1,-1,-1,0
120000,2122701,35.2051,1.51857,2.60443,63,-1,-1,-1,0
120000,2123529,34.1798,1.46419,2.58947,56,-1,-1,-1,0
120000,2123790,36.5718,1.58693,2.61975,54,-1,-1,-1,0
120000,2117382,35.8238,1.54592,2.54955,66,-1,-1,-1,0
120000,2122152,36.8602,1.59189,2.65207,57,-1,-1,-1,0
120000,2122620,35.4345,1.54348,2.66639,61,-1,-1,-1,0
120000,2122809,35.4953,1.54217,2.65796,60,-1,-1,-1,0
120000,2122791,36.4794,1.58471,2.65483,62,-1,-1,-1,0
120000,2122809,34.5772,1.50629,2.6632,55,-1,-1,-1,0
120000,2118615,34.3789,1.49414,2.59218,70,-1,-1,-1,0
120000,2121162,35.4572,1.50086,2.57512,65,-1,-1,-1,0
120000,2121666,34.5062,1.48522,2.61206,61,-1,-1,-1,0
120000,2122143,34.8157,1.49748,2.61128,60,-1,-1,-1,0
120000,2119101,35.0414,1.5239,2.62156,57,-1,-1,-1,0
120000,2120658,35.2765,1.52711,2.63461,55,-1,-1,-1,0
120000,2121261,36.7618,1.6088,2.67347,65,-1,-1,-1,0
120000,2119065,34.7931,1.50059,2.60004,64,-1,-1,-1,0
120000,2120784,36.2585,1.55781,2.68777,56,-1,-1,-1,0
120000,2121261,37.1136,1.6018,2.70184,61,-1,-1,-1,0
120000,2118759,36.0775,1.5557,2.64802,60,-1,-1,-1,0
120000,2120937,34.8921,1.50014,2.7024,61,-1,-1,-1,0
120000,2121081,35.4747,1.52211,2.67609,54,-1,-1,-1,0
120000,2118462,34.0424,1.46705,2.63662,58,-1,-1,-1,0
120000,2121270,35.1677,1.49802,2.6823,57,-1,-1,-1,0
120000,2121351,37.0455,1.58555,2.68131,55,-1,-1,-1,0
120000,2118777,37.1033,1.60088,2.64216,55,-1,-1,-1,0
120000,2123556,34.8862,1.46439,2.72838,58,-1,-1,-1,0
120000,2123511,35.4649,1.48929,2.71524,56,-1,-1,-1,0
120000,2121144,36.3367,1.54041,2.70368,58,-1,-1,-1,0
120000,2124456,37.5878,1.5719,2.74519,57,-1,-1,-1,0
120000,2127336,36.1433,1.51018,2.74849,84,-1,-1,-1,0
120000,2124654,40.0143,1.69687,2.74277,62,-1,-1,-1,0
120000,2130171,36.0991,1.49844,2.8204,57,-1,-1,-1,0
120000,2130432,36.8777,1.52415,2.78783,63,-1,-1,-1,0
120000,2128002,36.4271,1.52,2.83928,57,-1,-1,-1,0
120000,2132772,39.8728,1.62303,2.8838,61,-1,-1,-1,0
120000,2133951,37.7242,1.53374,2.88638,71,-1,-1,-1,0
120000,2131143,40.0735,1.62016,2.83686,56,-1,-1,-1,0
120000,2135895,38.8513,1.55939,2.87588,58,-1,-1,-1,0
120000,2136570,38.6898,1.55632,2.87667,59,-1,-1,-1,0
120000,2136561,39.4022,1.58668,2.88142,58,-1,-1,-1,0
120000,2133726,38.63,1.5561,2.86247,59,-1,-1,-1,0
120000,2138604,39.7417,1.58217,3.06818,84,-1,-1,-1,0
120000,2138973,40.2976,1.58826,3.02348,58,-1,-1,-1,0
120000,2139027,39.9133,1.55245,2.97786,63,-1,-1,-1,0
120000,2138955,38.8227,1.52329,3.00025,58,-1,-1,-1,0
120000,2135706,39.8969,1.59582,2.99796,62,-1,-1,-1,0
120000,2138946,40.6271,1.61711,3.06287,56,-1,-1,-1,0
120000,2140719,41.5981,1.61886,2.99887,60,-1,-1,-1,0
120000,2140926,40.2091,1.54996,2.96114,61,-1,-1,-1,0
120000,2140980,39.8638,1.57584,3.03225,56,-1,-1,-1,0
120000,2136840,42.0511,1.63325,2.93487,77,-1,-1,-1,0
120000,2140998,41.1399,1.56638,2.96216,60,-1,-1,-1,0
120000,2141844,39.9441,1.58158,3.07379,61,-1,-1,-1,0
120000,2142159,40.8729,1.57302,2.99192,64,-1,-1,-1,0
120000,2138109,39.2927,1.51237,2.93184,63,-1,-1,-1,0
120000,2143941,41.6992,1.61263,3.02757,63,-1,-1,-1,0
120000,2152725,42.7059,1.63645,3.22979,61,-1,-1,-1,0
120000,2149773,42.7179,1.64248,3.19379,61,-1,-1,-1,0
120000,2160258,42.3337,1.60478,3.34508,62,-1,-1,-1,0
120000,2160717,41.9221,1.60784,3.39964,56,-1,-1,-1,0
120000,2160771,40.903,1.57775,3.41456,65,-1,-1,-1,0
120000,2157432,44.8128,1.71394,3.34827,87,-1,-1,-1,0
120000,2160420,43.2659,1.66892,3.40984,64,-1,-1,-1,0
120000,2160870,43.9697,1.69079,3.40046,68,-1,-1,-1,0
120000,2157495,41.7298,1.61777,3.36244,60,-1,-1,-1,0
120000,2159178,43.0023,1.66407,3.37693,60,-1,-1,-1,0
120000,2154372,40.8853,1.59167,3.24457,62,-1,-1,-1,0
120000,2155029,44.0994,1.73298,3.2873,71,-1,-1,-1,0
120000,2144472,41.9706,1.64378,3.03839,62,-1,-1,-1,0
120000,2145309,39.3498,1.54597,3.06182,57,-1,-1,-1,0
120000,2145210,39.2325,1.56755,3.11275,62,-1,-1,-1,0
120000,2137812,40.0545,1.6359,2.95308,59,-1,-1,-1,0
120000,2139000,40.5402,1.655,2.96327,60,-1,-1,-1,0
120000,2138748,39.8826,1.60382,2.91174,61,-1,-1,-1,0
120000,2134068,40.753,1.68724,2.85931,72,-1,-1,-1,0
120000,2135661,38.0296,1.56915,2.90405,54,-1,-1,-1,0
120000,2135679,38.2384,1.56058,2.85342,61,-1,-1,-1,0
120000,2135634,37.7958,1.5557,2.88298,72,-1,-1,-1,0
120000,2135643,37.7888,1.56052,2.89249,55,-1,-1,-1,0
120000,2131350,39.5693,1.62977,2.75458,62,-1,-1,-1,0
120000,2133096,38.266,1.57525,2.80661,57,-1,-1,-1,0
120000,2133987,38.3235,1.55363,2.77052,60,-1,-1,-1,0
120000,2133177,37.9558,1.57161,2.80687,64,-1,-1,-1,0
120000,2129757,37.0122,1.52475,2.73521,75,-1,-1,-1,0
120000,2131755,39.4626,1.62975,2.79758,54,-1,-1,-1,0
120000,2134437,37.3788,1.49446,2.7484,57,-1,-1,-1,0
120000,2132601,37.8247,1.55912,2.8026,56,-1,-1,-1,0
120000,2132619,37.7904,1.54307,2.77887,82,-1,-1,-1,0
120000,2132898,37.9149,1.55779,2.79753,62,-1,-1,-1,0
120000,2128551,37.1237,1.55716,2.80038,54,-1,-1,-1,0
120000,2132133,38.7989,1.57965,2.7812,62,-1,-1,-1,0
120000,2135013,39.1722,1.59228,2.82101,59,-1,-1,-1,0
120000,2134077,37.3476,1.51975,2.79162,58,-1,-1,-1,0
120000,2134095,38.2403,1.56569,2.80445,60,-1,-1,-1,0
120000,2128236,36.714,1.51725,2.74847,60,-1,-1,-1,0
120000,2132646,38.2902,1.56253,2.81874,61,-1,-1,-1,0
120000,2135022,38.375,1.55909,2.83408,53,-1,-1,-1,0
120000,2136264,38.0433,1.5268,2.85426,61,-1,-1,-1,0
120000,2136210,38.5586,1.57644,2.86453,72,-1,-1,-1,0
120000,2135904,37.1263,1.50998,2.84626,61,-1,-1,-1,0
120000,2128353,36.9669,1.50367,2.75809,51,-1,-1,-1,0
120000,2132619,36.9905,1.50712,2.85759,73,-1,-1,-1,0
120000,2135805,38.0983,1.54905,2.89846,54,-1,-1,-1,0
120000,2139612,38.2017,1.52536,2.85393,55,-1,-1,-1,0
120000,2139513,38.0329,1.53938,2.89234,59,-1,-1,-1,0
120000,2139216,38.5512,1.54875,2.84572,54,-1,-1,-1,0
120000,2139018,37.6742,1.52593,2.89525,80,-1,-1,-1,0
120000,2139666,37.9305,1.53983,2.9081,58,-1,-1,-1,0
120000,2140107,38.4705,1.55224,2.89836,72,-1,-1,-1,0
120000,2140386,38.3568,1.55694,2.92107,83,-1,-1,-1,0
120000,2140494,39.1679,1.60314,2.94627,55,-1,-1,-1,0
120000,2140737,38.6543,1.59612,2.9714,66,-1,-1,-1,0
120000,2128263,37.7224,1.52087,2.79624,56,-1,-1,-1,0
120000,2132880,36.9083,1.49152,2.86615,59,-1,-1,-1,0
120000,2136228,37.5656,1.50449,2.87351,53,-1,-1,-1,0
120000,2144463,39.9789,1.57237,2.9277,60,-1,-1,-1,0
120000,2143815,37.666,1.53202,2.94884,62,-1,-1,-1,0
120000,2143536,40.9872,1.66852,2.92508,54,-1,-1,-1,0
120000,2143338,39.115,1.59497,2.91731,58,-1,-1,-1,0
120000,2143293,38.2846,1.55552,2.90563,55,-1,-1,-1,0
120000,2127588,37.2935,1.52942,2.81634,75,-1,-1,-1,0
120000,2131638,38.4144,1.54301,2.8289,62,-1,-1,-1,0
120000,2135400,40.1954,1.63241,2.93039,58,-1,-1,-1,0
120000,2145912,38.9516,1.55959,3.03328,57,-1,-1,-1,0
120000,2146344,37.3177,1.49564,2.95125,62,-1,-1,-1,0
120000,2146569,37.5379,1.50844,2.96095,59,-1,-1,-1,0
120000,2146119,37.8462,1.53534,2.96951,61,-1,-1,-1,0
120000,2145660,36.7135,1.48259,2.9337,60,-1,-1,-1,0
120000,2145084,40.1351,1.60001,2.8336,60,-1,-1,-1,0
120000,2144769,38.7,1.57896,2.87623,59,-1,-1,-1,0
120000,2145228,37.6265,1.50572,2.80933,59,-1,-1,-1,0
120000,2145561,39.7178,1.58825,2.80701,60,-1,-1,-1,0
120000,2145957,37.7416,1.54336,2.87588,78,-1,-1,-1,0
120000,2146164,37.6103,1.53485,2.86667,61,-1,-1,-1,0
120000,2146299,37.7599,1.54645,2.87885,59,-1,-1,-1,0
120000,2146542,37.9736,1.55184,2.87493,61,-1,-1,-1,0
120000,2146839,37.7126,1.52914,2.84943,58,-1,-1,-1,0
120000,2147073,39.2082,1.60211,2.87046,60,-1,-1,-1,0
120000,2147262,37.2665,1.51139,2.84885,53,-1,-1,-1,0
120000,2147406,37.4468,1.52707,2.86397,67,-1,-1,-1,0
120000,2147649,36.7899,1.50863,2.88041,68,-1,-1,-1,0
120000,2123718,35.5456,1.43984,2.70854,55,-1,-1,-1,0
120000,2127336,36.8463,1.53187,2.838,57,-1,-1,-1,0
120000,2131980,37.3374,1.53092,2.85581,59,-1,-1,-1,0
120000,2141907,38.3235,1.55554,2.95683,66,-1,-1,-1,0
120000,2145003,38.6798,1.52305,2.87486,60,-1,-1,-1,0
120000,2144427,37.7818,1.52251,2.89065,65,-1,-1,-1,0
120000,2143356,37.5397,1.5196,2.85248,59,-1,-1,-1,0
120000,2142330,37.5812,1.53849,2.83909,60,-1,-1,-1,0
120000,2142195,37.8486,1.5471,2.82867,58,-1,-1,-1,0
120000,2142555,37.501,1.54489,2.85628,66,-1,-1,-1,0
120000,2143410,37.5718,1.54839,2.83738,69,-1,-1,-1,0
120000,2144211,36.8246,1.49198,2.7992,82,-1,-1,-1,0
120000,2144418,36.6504,1.49731,2.83189,55,-1,-1,-1,0
120000,2144877,36.155,1.47921,2.83647,58,-1,-1,-1,0
120000,2145480,36.8535,1.51668,2.85803,68,-1,-1,-1,0
120000,2145759,37.7809,1.54314,2.83523,57,-1,-1,-1,0
120000,2145822,37.1246,1.50967,2.82143,61,-1,-1,-1,0
120000,2146218,38.0564,1.5482,2.82258,58,-1,-1,-1,0
120000,2146533,37.8489,1.54495,2.8288,58,-1,-1,-1,0
120000,2146542,38.4579,1.56615,2.8211,64,-1,-1,-1,0
120000,2146560,36.5954,1.50262,2.84562,59,-1,-1,-1,0
120000,2146650,40.3302,1.66026,2.85059,73,-1,-1,-1,0
120000,2115267,34.9216,1.47315,2.7586,58,-1,-1,-1,0
120000,2118417,35.4075,1.48221,2.79,83,-1,-1,-1,0
120000,2123394,36.8805,1.51314,2.79925,56,-1,-1,-1,0
120000,2132529,39.1106,1.59736,2.90146,56,-1,-1,-1,0
120000,2137569,37.3771,1.51154,2.91686,58,-1,-1,-1,0
120000,2138370,38.0427,1.54287,2.91813,58,-1,-1,-1,0
120000,2137272,36.5335,1.4893,2.88624,56,-1,-1,-1,0
120000,2137578,36.8877,1.50524,2.8446,57,-1,-1,-1,0
120000,2138226,38.8091,1.61196,2.84998,81,-1,-1,-1,0
120000,2142051,36.7778,1.50951,2.93153,57,-1,-1,-1,0
120000,2142510,36.0164,1.49293,2.95317,57,-1,-1,-1,0
120000,2142825,38.1944,1.59877,2.98894,58,-1,-1,-1,0
120000,2143788,37.4179,1.54502,2.95677,62,-1,-1,-1,0
120000,2144301,36.3569,1.51845,2.99952,61,-1,-1,-1,0
120000,2144553,36.7083,1.5094,2.9475,59,-1,-1,-1,0
120000,2144877,36.2179,1.51691,3.00343,63,-1,-1,-1,0
120000,2111037,35.1552,1.55293,2.82588,64,-1,-1,-1,0
120000,2113917,34.5727,1.46841,2.79003,58,-1,-1,-1,0
120000,2117535,34.3265,1.46122,2.87469,55,-1,-1,-1,0
120000,2124042,36.6612,1.53322,2.95395,61,-1,-1,-1,0
120000,2130945,37.5093,1.5309,3.00101,80,-1,-1,-1,0
120000,2133771,39.3479,1.60268,3.00877,59,-1,-1,-1,0
120000,2132610,37.5839,1.56931,3.01589,56,-1,-1,-1,0
120000,2134428,36.1732,1.53519,2.94474,56,-1,-1,-1,0
120000,2133330,35.7545,1.52248,2.9064,58,-1,-1,-1,0
120000,2133915,35.8459,1.52934,2.88177,58,-1,-1,-1,0
120000,2135778,35.4761,1.51777,2.90983,56,-1,-1,-1,0
120000,2136498,36.7489,1.56299,2.90382,80,-1,-1,-1,0
120000,2137335,37.1985,1.56901,2.88724,58,-1,-1,-1,0
120000,2138559,35.173,1.52841,2.97803,56,-1,-1,-1,0
120000,2139099,36.4336,1.55809,2.93039,71,-1,-1,-1,0
120000,2139684,35.5931,1.51473,2.90858,57,-1,-1,-1,0
120000,2140188,36.5395,1.54664,2.88527,56,-1,-1,-1,0
120000,2140665,35.6708,1.50442,2.88856,55,-1,-1,-1,0
120000,2101659,35.3019,1.5856,2.71934,55,-1,-1,-1,0
120000,2104413,35.898,1.61674,2.76871,55,-1,-1,-1,0
120000,2107689,34.3753,1.52751,2.73781,54,-1,-1,-1,0
120000,2112837,35.7075,1.5866,2.81528,59,-1,-1,-1,0
120000,2118291,36.7381,1.59704,2.84176,61,-1,-1,-1,0
120000,2121972,35.1549,1.54323,2.92931,77,-1,-1,-1,0
120000,2123178,38.1102,1.66957,2.89982,86,-1,-1,-1,0
120000,2122269,35.2733,1.52981,2.84386,56,-1,-1,-1,0
120000,2122071,36.3494,1.59501,2.82187,60,-1,-1,-1,0
120000,2125194,36.1029,1.57771,2.81013,61,-1,-1,-1,0
120000,2124078,34.3767,1.52473,2.83424,59,-1,-1,-1,0
120000,2124159,34.8752,1.55075,2.84274,60,-1,-1,-1,0
120000,2125257,35.3372,1.56067,2.81868,60,-1,-1,-1,0
120000,2127336,34.3345,1.51773,2.89944,85,-1,-1,-1,0
120000,2128074,35.2963,1.54768,2.8848,58,-1,-1,-1,0
120000,2128434,35.2611,1.56423,2.91982,54,-1,-1,-1,0
120000,2129154,34.305,1.51067,2.89945,60,-1,-1,-1,0
120000,2129748,34.2334,1.50524,2.90196,59,-1,-1,-1,0
120000,2130477,33.0085,1.41895,2.84306,57,-1,-1,-1,0
120000,2130999,34.7365,1.54302,2.9465,54,-1,-1,-1,0
120000,2131269,34.2241,1.52146,2.95027,72,-1,-1,-1,0
120000,2087187,31.1067,1.52562,2.51528,54,-1,-1,-1,0
120000,2089446,32.2662,1.54126,2.5872,58,-1,-1,-1,0
120000,2092668,31.9176,1.51835,2.66384,76,-1,-1,-1,0
120000,2096898,31.4606,1.46992,2.68491,75,-1,-1,-1,0
120000,2103396,31.5161,1.45485,2.75128,59,-1,-1,-1,0
120000,2105961,32.0688,1.4347,2.7317,58,-1,-1,-1,0
120000,2107716,34.0121,1.55469,2.76273,56,-1,-1,-1,0
120000,2108472,32.4065,1.4783,2.77093,61,-1,-1,-1,0
120000,2108796,32.4459,1.49397,2.76514,54,-1,-1,-1,0
120000,2107680,31.4988,1.43409,2.72883,60,-1,-1,-1,0
120000,2106663,30.2829,1.4158,2.60814,72,-1,-1,-1,0
120000,2110893,29.8889,1.41485,2.6021,54,-1,-1,-1,0
120000,2111667,29.9574,1.44383,2.6451,60,-1,-1,-1,0
120000,2115699,30.8448,1.46936,2.67057,58,-1,-1,-1,0
120000,2115843,30.438,1.45916,2.68298,59,-1,-1,-1,0
120000,2116239,30.9387,1.4835,2.69317,63,-1,-1,-1,0
120000,2116959,31.5826,1.51899,2.71367,57,-1,-1,-1,0
120000,2118282,30.7453,1.46289,2.69775,62,-1,-1,-1,0
120000,2118345,31.5663,1.50713,2.70919,58,-1,-1,-1,0
120000,2118588,31.6455,1.51824,2.72984,55,-1,-1,-1,0
120000,2118912,30.7731,1.43906,2.66507,57,-1,-1,-1,0
120000,2119272,30.5681,1.45557,2.71695,57,-1,-1,-1,0
120000,2119506,30.5488,1.46702,2.73823,58,-1,-1,-1,0
120000,2119929,30.7369,1.47188,2.73072,58,-1,-1,-1,0
120000,2120046,30.9612,1.4653,2.69788,73,-1,-1,-1,0
120000,2120433,30.8662,1.46445,2.70619,52,-1,-1,-1,0
120000,2120676,32.2542,1.5312,2.71913,60,-1,-1,-1,0
120000,2120748,30.6913,1.46173,2.73125,53,-1,-1,-1,0
120000,2082606,27.9686,1.40403,2.50765,54,-1,-1,-1,0
120000,2083380,29.1285,1.45186,2.58225,57,-1,-1,-1,0
120000,2084298,28.5201,1.43484,2.61332,53,-1,-1,-1,0
120000,2086485,30.4693,1.49851,2.65004,56,-1,-1,-1,0
120000,2088663,28.8495,1.38742,2.68368,58,-1,-1,-1,0
120000,2091048,29.4933,1.44165,2.7549,54,-1,-1,-1,0
120000,2092137,33.2201,1.58298,2.7041,57,-1,-1,-1,0
120000,2092929,32.8174,1.56972,2.72807,51,-1,-1,-1,0
120000,2092857,28.8131,1.38763,2.73857,57,-1,-1,-1,0
120000,2094459,30.6861,1.47973,2.72905,60,-1,-1,-1,0
120000,2097987,30.9455,1.49228,2.71567,57,-1,-1,-1,0
120000,2098851,30.4377,1.53318,2.79929,76,-1,-1,-1,0
120000,2100147,28.7747,1.42327,2.55212,55,-1,-1,-1,0
120000,2102649,29.6633,1.46912,2.56331,73,-1,-1,-1,0
120000,2112369,30.9791,1.49665,2.53259,59,-1,-1,-1,0
120000,2114160,29.584,1.44088,2.56497,59,-1,-1,-1,0
120000,2119146,29.8686,1.44989,2.63167,56,-1,-1,-1,0
120000,2119722,29.6004,1.45099,2.65769,55,-1,-1,-1,0
120000,2120208,29.8951,1.44546,2.60755,59,-1,-1,-1,0
120000,2120586,29.5102,1.41463,2.59553,62,-1,-1,-1,0
120000,2121009,29.248,1.4338,2.65519,75,-1,-1,-1,0
120000,2121054,30.5952,1.48906,2.63687,59,-1,-1,-1,0
120000,2121360,28.9521,1.40193,2.63444,54,-1,-1,-1,0
120000,2121720,29.2266,1.42464,2.65322,57,-1,-1,-1,0
120000,2121873,30.0921,1.46479,2.6561,56,-1,-1,-1,0
120000,2121972,29.8398,1.44247,2.6382,58,-1,-1,-1,0
120000,2121981,29.3756,1.42284,2.64103,53,-1,-1,-1,0
120000,2122026,29.5945,1.44806,2.66837,84,-1,-1,-1,0
120000,2122161,30.1876,1.47261,2.66159,58,-1,-1,-1,0
120000,2122125,29.2898,1.40337,2.61477,55,-1,-1,-1,0
120000,2122170,29.4348,1.41147,2.61451,54,-1,-1,-1,0
120000,2122242,29.9126,1.45665,2.65351,62,-1,-1,-1,0
120000,2122368,29.9868,1.45315,2.6449,59,-1,-1,-1,0
120000,2122476,29.4254,1.40724,2.61225,56,-1,-1,-1,0
120000,2122611,29.1731,1.41773,2.66777,80,-1,-1,-1,0
120000,2122647,30.5868,1.4856,2.66638,58,-1,-1,-1,0
120000,2122710,30.0432,1.4485,2.63907,56,-1,-1,-1,0
120000,2122710,29.97,1.45084,2.65176,56,-1,-1,-1,0
120000,2122665,30.7558,1.49066,2.65809,59,-1,-1,-1,0
120000,2081787,28.1149,1.41536,2.01229,54,-1,-1,-1,0
120000,2082444,29.2642,1.46009,2.01085,56,-1,-1,-1,0
120000,2083686,29.1696,1.47172,2.03719,55,-1,-1,-1,0
120000,2085801,29.7789,1.51169,2.04874,55,-1,-1,-1,0
120000,2086674,29.011,1.46002,2.35367,55,-1,-1,-1,0
120000,2087781,30.4425,1.53391,2.45438,56,-1,-1,-1,0
120000,2087817,28.9286,1.44331,2.43702,56,-1,-1,-1,0
120000,2087772,30.4245,1.53142,2.45627,59,-1,-1,-1,0
120000,2088591,29.7946,1.49331,2.47899,55,-1,-1,-1,0
120000,2089302,28.5687,1.41864,2.46238,66,-1,-1,-1,0
120000,2094135,29.9271,1.51096,2.43586,57,-1,-1,-1,0
120000,2097483,28.6765,1.42682,2.08844,56,-1,-1,-1,0
120000,2098347,28.3148,1.42737,2.11859,58,-1,-1,-1,0
120000,2103018,30.0312,1.48853,2.25529,61,-1,-1,-1,0
120000,2105385,29.8124,1.46916,2.26173,53,-1,-1,-1,0
120000,2115780,29.4264,1.45375,2.27075,67,-1,-1,-1,0
120000,2120172,30.5537,1.4806,2.26147,57,-1,-1,-1,0
120000,2120793,30.058,1.4671,2.28089,49,-1,-1,-1,0
120000,2121414,31.6793,1.54721,2.2896,77,-1,-1,-1,0
120000,2122773,29.1552,1.41528,2.29351,57,-1,-1,-1,0
120000,2125275,30.5352,1.4786,2.31036,59,-1,-1,-1,0
120000,2126796,29.4209,1.40285,2.29123,59,-1,-1,-1,0
120000,2127966,30.227,1.45505,2.3335,55,-1,-1,-1,0
120000,2128182,30.1111,1.43186,2.30307,53,-1,-1,-1,0
120000,2128236,29.1115,1.39452,2.31981,59,-1,-1,-1,0
120000,2128245,30.283,1.45349,2.32619,54,-1,-1,-1,0
120000,2128866,30.0338,1.44533,2.32916,53,-1,-1,-1,0
120000,2128812,29.3025,1.4194,2.34449,61,-1,-1,-1,0
120000,2129136,30.6948,1.46358,2.31841,64,-1,-1,-1,0
120000,2129316,29.6503,1.42066,2.33003,55,-1,-1,-1,0
120000,2129307,30.776,1.45908,2.30547,57,-1,-1,-1,0
120000,2129487,31.0259,1.47512,2.3122,64,-1,-1,-1,0
120000,2129757,29.0295,1.37276,2.29766,65,-1,-1,-1,0
120000,2129838,29.8305,1.43741,2.34182,49,-1,-1,-1,0
120000,2129901,30.4795,1.45131,2.31539,59,-1,-1,-1,0
