mesh_name,iteration,ordering_type,solver_type,G_N,G_NNZ,nd_levels,patch_type,patch_size,patch_time,factor/matrix NNZ ratio,prep_time,ordering_time,ordering_integration_time,analysis_time,factorization_time,solve_time,residual
squirrel,5,PATCH_ORDERING,CUDSS,8800,61588,6,,0,0,7.44327,0,0,0,0,1,0,6.19895e-05
dragon,0,PATCH_ORDERING,CUDSS,10000,70000,6,rxmesh,512,6.28838,6.67969,83,11,7,12,16,4,0.0090101
dragon,1,PATCH_ORDERING,CUDSS,10000,70000,6,,0,0,6.67969,0,0,0,0,1,0,0.000132514
dragon,2,PATCH_ORDERING,CUDSS,10000,70000,6,,0,0,6.67969,0,0,0,0,1,0,9.78136e-05
dragon,3,PATCH_ORDERING,CUDSS,10000,70000,6,,0,0,6.67969,0,0,0,0,1,0,8.46103e-05
dragon,4,PATCH_ORDERING,CUDSS,10000,70000,6,,0,0,6.67969,0,0,0,0,1,0,7.81307e-05
dragon,5,PATCH_ORDERING,CUDSS,10000,70000,6,,0,0,6.67969,0,0,0,0,1,0,7.51346e-05
rocker-arm,0,PATCH_ORDERING,CUDSS,10044,70308,6,rxmesh,512,5.42515,7.79172,81,11,6,12,13,3,0.000145571
rocker-arm,1,PATCH_ORDERING,CUDSS,10044,70308,6,,0,0,7.79172,0,0,0,0,2,1,9.67627e-05
rocker-arm,2,PATCH_ORDERING,CUDSS,10044,70308,6,,0,0,7.79172,0,0,0,0,2,1,7.85208e-05
rocker-arm,3,PATCH_ORDERING,CUDSS,10044,70308,6,,0,0,7.79172,0,0,0,0,2,1,6.76179e-05
rocker-arm,4,PATCH_ORDERING,CUDSS,10044,70308,6,,0,0,7.79172,0,0,0,0,2,1,6.06201e-05
rocker-arm,5,PATCH_ORDERING,CUDSS,10044,70308,6,,0,0,7.79172,0,0,0,0,2,1,5.59945e-05
complex_tube,0,PATCH_ORDERING,CUDSS,10841,76031,7,rxmesh,512,5.37702,9.44187,94,18,7,13,18,5,7.38025
complex_tube,1,PATCH_ORDERING,CUDSS,10841,76031,7,,0,0,9.44187,0,0,0,0,2,1,0.000148861
complex_tube,2,PATCH_ORDERING,CUDSS,10841,76031,7,,0,0,9.44187,0,0,0,0,2,1,0.000108393
complex_tube,3,PATCH_ORDERING,CUDSS,10841,76031,7,,0,0,9.44187,0,0,0,0,2,1,8.92718e-05
complex_tube,4,PATCH_ORDERING,CUDSS,10841,76031,7,,0,0,9.44187,0,0,0,0,2,1,7.76045e-05
complex_tube,5,PATCH_ORDERING,CUDSS,10841,76031,7,,0,0,9.44187,0,0,0,0,2,1,7.07105e-05
armadillo,0,PATCH_ORDERING,CUDSS,13035,91233,7,rxmesh,512,7.59568,7.73607,104,17,7,12,16,5,13976
armadillo,1,PATCH_ORDERING,CUDSS,13035,91233,7,,0,0,7.73607,0,0,0,0,2,1,0.000347281
armadillo,2,PATCH_ORDERING,CUDSS,13035,91233,7,,0,0,7.73607,0,0,0,0,2,1,0.000219642
armadillo,3,PATCH_ORDERING,CUDSS,13035,91233,7,,0,0,7.73607,0,0,0,0,2,1,0.000174434
armadillo,4,PATCH_ORDERING,CUDSS,13035,91233,7,,0,0,7.73607,0,0,0,0,2,1,0.00014013
armadillo,5,PATCH_ORDERING,CUDSS,13035,91233,7,,0,0,7.73607,0,0,0,0,2,1,0.000114359
ear2,0,PATCH_ORDERING,CUDSS,13496,94448,7,rxmesh,512,6.07853,8.34328,112,18,8,12,18,5,691.097
ear2,1,PATCH_ORDERING,CUDSS,13496,94448,7,,0,0,8.34328,0,0,0,0,1,1,0.000708063
ear2,2,PATCH_ORDERING,CUDSS,13496,94448,7,,0,0,8.34328,0,0,0,0,1,2,0.000662471
ear2,3,PATCH_ORDERING,CUDSS,13496,94448,7,,0,0,8.34328,0,0,0,0,1,1,0.00068816
ear2,4,PATCH_ORDERING,CUDSS,13496,94448,7,,0,0,8.34328,0,0,0,0,1,1,0.000736686
ear2,5,PATCH_ORDERING,CUDSS,13496,94448,7,,0,0,8.34328,0,0,0,0,1,1,0.00079444
cloth_loop3,0,PATCH_ORDERING,CUDSS,14320,99322,7,rxmesh,512,6.49114,7.38201,110,17,7,13,14,4,0.00119236
cloth_loop3,1,PATCH_ORDERING,CUDSS,14320,99322,7,,0,0,7.38201,0,0,0,0,2,1,0.000143509
cloth_loop3,2,PATCH_ORDERING,CUDSS,14320,99322,7,,0,0,7.38201,0,0,0,0,1,1,0.000147926
cloth_loop3,3,PATCH_ORDERING,CUDSS,14320,99322,7,,0,0,7.38201,0,0,0,0,2,1,0.000154527
cloth_loop3,4,PATCH_ORDERING,CUDSS,14320,99322,7,,0,0,7.38201,0,0,0,0,1,1,0.000163786
cloth_loop3,5,PATCH_ORDERING,CUDSS,14320,99322,7,,0,0,7.38201,0,0,0,0,1,1,0.00017189
Land,0,PATCH_ORDERING,CUDSS,14738,103154,7,rxmesh,512,5.56339,6.50385,119,23,7,13,16,5,2480.78
Land,1,PATCH_ORDERING,CUDSS,14738,103154,7,,0,0,6.50385,0,0,0,0,2,1,0.000445766
Land,2,PATCH_ORDERING,CUDSS,14738,103154,7,,0,0,6.50385,0,0,0,0,2,1,0.000133593
Land,3,PATCH_ORDERING,CUDSS,14738,103154,7,,0,0,6.50385,0,0,0,0,2,1,8.17127e-05
Land,4,PATCH_ORDERING,CUDSS,14738,103154,7,,0,0,6.50385,0,0,0,0,2,1,7.54316e-05
Land,5,PATCH_ORDERING,CUDSS,14738,103154,7,,0,0,6.50385,0,0,0,0,2,1,7.34523e-05
davidhead,0,PATCH_ORDERING,CUDSS,14964,104736,7,rxmesh,512,6.92531,10.1116,130,29,8,14,17,5,0.0158294
davidhead,1,PATCH_ORDERING,CUDSS,14964,104736,7,,0,0,10.1116,0,0,0,0,2,1,8.56702e-05
davidhead,2,PATCH_ORDERING,CUDSS,14964,104736,7,,0,0,10.1116,0,0,0,0,2,1,5.64864e-05
davidhead,3,PATCH_ORDERING,CUDSS,14964,104736,7,,0,0,10.1116,0,0,0,0,2,2,5.01538e-05
davidhead,4,PATCH_ORDERING,CUDSS,14964,104736,7,,0,0,10.1116,0,0,0,0,2,1,4.78452e-05
davidhead,5,PATCH_ORDERING,CUDSS,14964,104736,7,,0,0,10.1116,0,0,0,0,2,1,4.67821e-05
beetle,0,PATCH_ORDERING,CUDSS,19887,136991,7,rxmesh,512,10.1929,7.36582,195,35,7,13,42,11,0.000427674
beetle,1,PATCH_ORDERING,CUDSS,19887,136991,7,,0,0,7.36582,0,0,0,0,2,2,0.000243852
beetle,2,PATCH_ORDERING,CUDSS,19887,136991,7,,0,0,7.36582,0,0,0,0,5,1,0.000238452
beetle,3,PATCH_ORDERING,CUDSS,19887,136991,7,,0,0,7.36582,0,0,0,0,2,1,0.000229205
beetle,4,PATCH_ORDERING,CUDSS,19887,136991,7,,0,0,7.36582,0,0,0,0,2,1,0.000215227
beetle,5,PATCH_ORDERING,CUDSS,19887,136991,7,,0,0,7.36582,0,0,0,0,2,1,0.000195839
bumpy-cube,0,PATCH_ORDERING,CUDSS,19970,139778,7,rxmesh,512,6.86586,11.086,165,23,7,15,17,5,1.94484
bumpy-cube,1,PATCH_ORDERING,CUDSS,19970,139778,7,,0,0,11.086,0,0,0,0,3,1,7.5513e-05
bumpy-cube,2,PATCH_ORDERING,CUDSS,19970,139778,7,,0,0,11.086,0,0,0,0,3,1,5.69282e-05
bumpy-cube,3,PATCH_ORDERING,CUDSS,19970,139778,7,,0,0,11.086,0,0,0,0,3,1,4.6753e-05
bumpy-cube,4,PATCH_ORDERING,CUDSS,19970,139778,7,,0,0,11.086,0,0,0,0,3,1,4.05527e-05
bumpy-cube,5,PATCH_ORDERING,CUDSS,19970,139778,7,,0,0,11.086,0,0,0,0,3,1,3.71351e-05
sphere6,0,PATCH_ORDERING,CUDSS,24578,172034,8,rxmesh,512,4.27827,12.881,164,33,7,17,17,6,0.0370413
sphere6,1,PATCH_ORDERING,CUDSS,24578,172034,8,,0,0,12.881,0,0,0,0,4,2,2.66902e-05
sphere6,2,PATCH_ORDERING,CUDSS,24578,172034,8,,0,0,12.881,0,0,0,0,4,2,2.66903e-05
sphere6,3,PATCH_ORDERING,CUDSS,24578,172034,8,,0,0,12.881,0,0,0,0,4,2,2.66903e-05
sphere6,4,PATCH_ORDERING,CUDSS,24578,172034,8,,0,0,12.881,0,0,0,0,4,2,2.66904e-05
sphere6,5,PATCH_ORDERING,CUDSS,24578,172034,8,,0,0,12.881,0,0,0,0,4,2,2.66904e-05
gargoyle,0,PATCH_ORDERING,CUDSS,29921,209435,8,rxmesh,512,6.12966,9.04052,211,39,8,17,16,6,0.0075062
gargoyle,1,PATCH_ORDERING,CUDSS,29921,209435,8,,0,0,9.04052,0,0,0,0,3,2,0.000114184
gargoyle,2,PATCH_ORDERING,CUDSS,29921,209435,8,,0,0,9.04052,0,0,0,0,3,2,8.41192e-05
gargoyle,3,PATCH_ORDERING,CUDSS,29921,209435,8,,0,0,9.04052,0,0,0,0,3,2,7.02537e-05
gargoyle,4,PATCH_ORDERING,CUDSS,29921,209435,8,,0,0,9.04052,0,0,0,0,3,2,6.07153e-05
gargoyle,5,PATCH_ORDERING,CUDSS,29921,209435,8,,0,0,9.04052,0,0,0,0,3,2,5.34806e-05
191118_mia337_081675_64Kmesh_MMrepaired,0,PATCH_ORDERING,CUDSS,31771,223621,8,rxmesh,512,9.21293,8.36795,242,43,8,18,17,6,0.555203
191118_mia337_081675_64Kmesh_MMrepaired,1,PATCH_ORDERING,CUDSS,31771,223621,8,,0,0,8.36795,0,0,0,0,3,2,0.000639716
191118_mia337_081675_64Kmesh_MMrepaired,2,PATCH_ORDERING,CUDSS,31771,223621,8,,0,0,8.36795,0,0,0,0,3,2,0.000459207
191118_mia337_081675_64Kmesh_MMrepaired,3,PATCH_ORDERING,CUDSS,31771,223621,8,,0,0,8.36795,0,0,0,0,3,2,0.000396182
191118_mia337_081675_64Kmesh_MMrepaired,4,PATCH_ORDERING,CUDSS,31771,223621,8,,0,0,8.36795,0,0,0,0,3,2,0.000367852
191118_mia337_081675_64Kmesh_MMrepaired,5,PATCH_ORDERING,CUDSS,31771,223621,8,,0,0,8.36795,0,0,0,0,3,2,0.000349272
Mia_000887_ShakyamuniBuddha,0,PATCH_ORDERING,CUDSS,32008,224008,8,rxmesh,512,6.8393,8.91109,248,44,8,18,19,6,0.000244355
Mia_000887_ShakyamuniBuddha,1,PATCH_ORDERING,CUDSS,32008,224008,8,,0,0,8.91109,0,0,0,0,3,2,5.19018e-05
Mia_000887_ShakyamuniBuddha,2,PATCH_ORDERING,CUDSS,32008,224008,8,,0,0,8.91109,0,0,0,0,1,2,0.010498
Mia_000887_ShakyamuniBuddha,3,PATCH_ORDERING,CUDSS,32008,224008,8,,0,0,8.91109,0,0,0,0,0,2,0.00959808
Mia_000887_ShakyamuniBuddha,4,PATCH_ORDERING,CUDSS,32008,224008,8,,0,0,8.91109,0,0,0,0,0,2,0.00619967
Mia_000887_ShakyamuniBuddha,5,PATCH_ORDERING,CUDSS,32008,224008,8,,0,0,8.91109,0,0,0,0,0,2,0.00392814
Mia_001135_Zun_64K_OBJ,0,PATCH_ORDERING,CUDSS,31996,223996,8,rxmesh,512,6.65702,8.29449,339,48,8,37,23,6,0.401232
Mia_001135_Zun_64K_OBJ,1,PATCH_ORDERING,CUDSS,31996,223996,8,,0,0,8.29449,0,0,0,0,3,2,0.000134154
Mia_001135_Zun_64K_OBJ,2,PATCH_ORDERING,CUDSS,31996,223996,8,,0,0,8.29449,0,0,0,0,3,2,8.95762e-05
Mia_001135_Zun_64K_OBJ,3,PATCH_ORDERING,CUDSS,31996,223996,8,,0,0,8.29449,0,0,0,0,3,2,7.8487e-05
Mia_001135_Zun_64K_OBJ,4,PATCH_ORDERING,CUDSS,31996,223996,8,,0,0,8.29449,0,0,0,0,3,2,7.03882e-05
Mia_001135_Zun_64K_OBJ,5,PATCH_ORDERING,CUDSS,31996,223996,8,,0,0,8.29449,0,0,0,0,3,2,6.13118e-05
chinese_dragon,0,PATCH_ORDERING,CUDSS,65599,459181,9,rxmesh,512,7.48032,7.18224,694,110,9,22,18,9,0.00452271
chinese_dragon,1,PATCH_ORDERING,CUDSS,65599,459181,9,,0,0,7.18224,0,0,0,0,4,3,7.53609e-05
chinese_dragon,2,PATCH_ORDERING,CUDSS,65599,459181,9,,0,0,7.18224,0,0,0,0,4,3,5.51975e-05
chinese_dragon,3,PATCH_ORDERING,CUDSS,65599,459181,9,,0,0,7.18224,0,0,0,0,4,3,4.84425e-05
chinese_dragon,4,PATCH_ORDERING,CUDSS,65599,459181,9,,0,0,7.18224,0,0,0,0,4,3,4.4629e-05
chinese_dragon,5,PATCH_ORDERING,CUDSS,65599,459181,9,,0,0,7.18224,0,0,0,0,4,3,4.21886e-05
loop,0,PATCH_ORDERING,CUDSS,173440,1214560,10,rxmesh,512,9.28141,13.2798,1412,218,11,43,21,8,0.00225747
loop,1,PATCH_ORDERING,CUDSS,173440,1214560,10,,0,0,13.2798,0,0,0,0,12,6,0.000112309
loop,2,PATCH_ORDERING,CUDSS,173440,1214560,10,,0,0,13.2798,0,0,0,0,12,6,9.03591e-05
loop,3,PATCH_ORDERING,CUDSS,173440,1214560,10,,0,0,13.2798,0,0,0,0,12,6,7.28685e-05
loop,4,PATCH_ORDERING,CUDSS,173440,1214560,10,,0,0,13.2798,0,0,0,0,12,6,6.60159e-05
loop,5,PATCH_ORDERING,CUDSS,173440,1214560,10,,0,0,13.2798,0,0,0,0,13,6,6.53965e-05
Jahn_C,0,PATCH_ORDERING,CUDSS,181309,1269151,11,rxmesh,512,13.2219,10.3176,1667,313,10,53,20,8,52.1206
Jahn_C,1,PATCH_ORDERING,CUDSS,181309,1269151,11,,0,0,10.3176,0,0,0,0,15,7,8.85585e-05
Jahn_C,2,PATCH_ORDERING,CUDSS,181309,1269151,11,,0,0,10.3176,0,0,0,0,15,7,7.09905e-05
Jahn_C,3,PATCH_ORDERING,CUDSS,181309,1269151,11,,0,0,10.3176,0,0,0,0,15,7,6.79549e-05
Jahn_C,4,PATCH_ORDERING,CUDSS,181309,1269151,11,,0,0,10.3176,0,0,0,0,15,7,6.73837e-05
Jahn_C,5,PATCH_ORDERING,CUDSS,181309,1269151,11,,0,0,10.3176,0,0,0,0,15,7,6.82777e-05
edgar-allan-poe-1,0,PATCH_ORDERING,CUDSS,194632,1362412,11,rxmesh,512,14.7405,10.4608,2351,339,11,56,27,8,12461.8
edgar-allan-poe-1,1,PATCH_ORDERING,CUDSS,194632,1362412,11,,0,0,10.4608,0,0,0,0,15,7,7.79651e-05
edgar-allan-poe-1,2,PATCH_ORDERING,CUDSS,194632,1362412,11,,0,0,10.4608,0,0,0,0,15,7,3.69673e-05
edgar-allan-poe-1,3,PATCH_ORDERING,CUDSS,194632,1362412,11,,0,0,10.4608,0,0,0,0,15,7,3.09103e-05
edgar-allan-poe-1,4,PATCH_ORDERING,CUDSS,194632,1362412,11,,0,0,10.4608,0,0,0,0,15,7,2.83807e-05
edgar-allan-poe-1,5,PATCH_ORDERING,CUDSS,194632,1362412,11,,0,0,10.4608,0,0,0,0,15,7,2.67813e-05
d200k,0,PATCH_ORDERING,CUDSS,200926,1402776,11,rxmesh,512,11.391,11.3746,1712,317,11,57,22,10,0.0015279
d200k,1,PATCH_ORDERING,CUDSS,200926,1402776,11,,0,0,11.3746,0,0,0,0,17,8,3.91461e-05
d200k,2,PATCH_ORDERING,CUDSS,200926,1402776,11,,0,0,11.3746,0,0,0,0,17,8,3.90349e-05
d200k,3,PATCH_ORDERING,CUDSS,200926,1402776,11,,0,0,11.3746,0,0,0,0,17,8,4.04566e-05
d200k,4,PATCH_ORDERING,CUDSS,200926,1402776,11,,0,0,11.3746,0,0,0,0,17,8,4.22742e-05
d200k,5,PATCH_ORDERING,CUDSS,200926,1402776,11,,0,0,11.3746,0,0,0,0,17,8,4.42182e-05
Hans_Moser_C,0,PATCH_ORDERING,CUDSS,203915,1427393,11,rxmesh,512,17.5821,11.0742,1833,319,11,58,24,9,0.0646614
Hans_Moser_C,1,PATCH_ORDERING,CUDSS,203915,1427393,11,,0,0,11.0742,0,0,0,0,18,7,2.65287e-05
Hans_Moser_C,2,PATCH_ORDERING,CUDSS,203915,1427393,11,,0,0,11.0742,0,0,0,0,18,7,1.60137e-05
Hans_Moser_C,3,PATCH_ORDERING,CUDSS,203915,1427393,11,,0,0,11.0742,0,0,0,0,18,7,1.3691e-05
Hans_Moser_C,4,PATCH_ORDERING,CUDSS,203915,1427393,11,,0,0,11.0742,0,0,0,0,19,7,1.26789e-05
Hans_Moser_C,5,PATCH_ORDERING,CUDSS,203915,1427393,11,,0,0,11.0742,0,0,0,0,19,7,1.21322e-05
Maenner_Gespraech_C,0,PATCH_ORDERING,CUDSS,237402,1661886,11,rxmesh,512,10.5069,11.0915,2013,340,12,65,27,10,59.4644
Maenner_Gespraech_C,1,PATCH_ORDERING,CUDSS,237402,1661886,11,,0,0,11.0915,0,0,0,0,21,9,6.03662e-05
Maenner_Gespraech_C,2,PATCH_ORDERING,CUDSS,237402,1661886,11,,0,0,11.0915,0,0,0,0,21,9,3.99841e-05
Maenner_Gespraech_C,3,PATCH_ORDERING,CUDSS,237402,1661886,11,,0,0,11.0915,0,0,0,0,21,9,3.49354e-05
Maenner_Gespraech_C,4,PATCH_ORDERING,CUDSS,237402,1661886,11,,0,0,11.0915,0,0,0,0,21,8,3.2545e-05
Maenner_Gespraech_C,5,PATCH_ORDERING,CUDSS,237402,1661886,11,,0,0,11.0915,0,0,0,0,21,8,3.13966e-05
Marx_Mozart_C,0,PATCH_ORDERING,CUDSS,241878,1695366,11,rxmesh,512,30.122,9.31929,1961,350,12,61,23,13,32.6684
Marx_Mozart_C,1,PATCH_ORDERING,CUDSS,241878,1695366,11,,0,0,9.31929,0,0,0,0,16,8,0.000268976
Marx_Mozart_C,2,PATCH_ORDERING,CUDSS,241878,1695366,11,,0,0,9.31929,0,0,0,0,16,8,0.000154154
Marx_Mozart_C,3,PATCH_ORDERING,CUDSS,241878,1695366,11,,0,0,9.31929,0,0,0,0,16,8,0.000131146
Marx_Mozart_C,4,PATCH_ORDERING,CUDSS,241878,1695366,11,,0,0,9.31929,0,0,0,0,17,8,0.000120877
Marx_Mozart_C,5,PATCH_ORDERING,CUDSS,241878,1695366,11,,0,0,9.31929,0,0,0,0,16,8,0.000114786
Marx_Grab01_C,0,PATCH_ORDERING,CUDSS,242564,1697948,11,rxmesh,512,16.0881,10.9791,1955,337,12,65,26,10,1.29307
Marx_Grab01_C,1,PATCH_ORDERING,CUDSS,242564,1697948,11,,0,0,10.9791,0,0,0,0,21,8,5.38403e-05
Marx_Grab01_C,2,PATCH_ORDERING,CUDSS,242564,1697948,11,,0,0,10.9791,0,0,0,0,20,8,3.70697e-05
Marx_Grab01_C,3,PATCH_ORDERING,CUDSS,242564,1697948,11,,0,0,10.9791,0,0,0,0,20,9,3.20568e-05
Marx_Grab01_C,4,PATCH_ORDERING,CUDSS,242564,1697948,11,,0,0,10.9791,0,0,0,0,20,8,2.87309e-05
Marx_Grab01_C,5,PATCH_ORDERING,CUDSS,242564,1697948,11,,0,0,10.9791,0,0,0,0,21,8,2.5849e-05
Engel_C_1,0,PATCH_ORDERING,CUDSS,244255,1709797,11,rxmesh,512,14.4629,10.7505,1881,337,12,65,27,13,0.733639
Engel_C_1,1,PATCH_ORDERING,CUDSS,244255,1709797,11,,0,0,10.7505,0,0,0,0,20,8,3.96171e-05
Engel_C_1,2,PATCH_ORDERING,CUDSS,244255,1709797,11,,0,0,10.7505,0,0,0,0,20,8,2.27417e-05
Engel_C_1,3,PATCH_ORDERING,CUDSS,244255,1709797,11,,0,0,10.7505,0,0,0,0,20,9,1.72581e-05
Engel_C_1,4,PATCH_ORDERING,CUDSS,244255,1709797,11,,0,0,10.7505,0,0,0,0,20,8,1.38732e-05
Engel_C_1,5,PATCH_ORDERING,CUDSS,244255,1709797,11,,0,0,10.7505,0,0,0,0,20,9,1.1706e-05
Figur_Hase_C,0,PATCH_ORDERING,CUDSS,248995,1742953,11,rxmesh,512,16.4635,11.1184,1963,346,13,65,28,13,4.83519
Figur_Hase_C,1,PATCH_ORDERING,CUDSS,248995,1742953,11,,0,0,11.1184,0,0,0,0,19,8,2.31211e-05
Figur_Hase_C,2,PATCH_ORDERING,CUDSS,248995,1742953,11,,0,0,11.1184,0,0,0,0,20,9,1.57254e-05
Figur_Hase_C,3,PATCH_ORDERING,CUDSS,248995,1742953,11,,0,0,11.1184,0,0,0,0,20,8,1.31191e-05
Figur_Hase_C,4,PATCH_ORDERING,CUDSS,248995,1742953,11,,0,0,11.1184,0,0,0,0,20,9,1.15211e-05
Figur_Hase_C,5,PATCH_ORDERING,CUDSS,248995,1742953,11,,0,0,11.1184,0,0,0,0,20,8,1.05537e-05
sphere5_0p5M,0,PATCH_ORDERING,CUDSS,249534,1746726,11,rxmesh,512,11.4586,11.707,2389,351,12,72,34,14,0.0122483
sphere5_0p5M,1,PATCH_ORDERING,CUDSS,249534,1746726,11,,0,0,11.707,0,0,0,0,28,9,8.82475e-06
sphere5_0p5M,2,PATCH_ORDERING,CUDSS,249534,1746726,11,,0,0,11.707,0,0,0,0,27,9,8.82474e-06
sphere5_0p5M,3,PATCH_ORDERING,CUDSS,249534,1746726,11,,0,0,11.707,0,0,0,0,28,9,8.82474e-06
sphere5_0p5M,4,PATCH_ORDERING,CUDSS,249534,1746726,11,,0,0,11.707,0,0,0,0,28,9,8.82474e-06
sphere5_0p5M,5,PATCH_ORDERING,CUDSS,249534,1746726,11,,0,0,11.707,0,0,0,0,28,9,8.82474e-06
Marx_Grab03_C,0,PATCH_ORDERING,CUDSS,252147,1765017,11,rxmesh,512,15.403,11.0123,2035,349,12,67,27,13,0.377693
Marx_Grab03_C,1,PATCH_ORDERING,CUDSS,252147,1765017,11,,0,0,11.0123,0,0,0,0,20,8,3.87374e-05
Marx_Grab03_C,2,PATCH_ORDERING,CUDSS,252147,1765017,11,,0,0,11.0123,0,0,0,0,20,8,2.4937e-05
Marx_Grab03_C,3,PATCH_ORDERING,CUDSS,252147,1765017,11,,0,0,11.0123,0,0,0,0,21,8,1.97431e-05
Marx_Grab03_C,4,PATCH_ORDERING,CUDSS,252147,1765017,11,,0,0,11.0123,0,0,0,0,21,8,1.72113e-05
Marx_Grab03_C,5,PATCH_ORDERING,CUDSS,252147,1765017,11,,0,0,11.0123,0,0,0,0,20,8,1.57047e-05
Faun_C,0,PATCH_ORDERING,CUDSS,253578,1775202,11,rxmesh,512,10.7162,10.3443,1967,358,12,64,25,13,1.20525
Faun_C,1,PATCH_ORDERING,CUDSS,253578,1775202,11,,0,0,10.3443,0,0,0,0,17,8,9.32201e-05
Faun_C,2,PATCH_ORDERING,CUDSS,253578,1775202,11,,0,0,10.3443,0,0,0,0,17,8,6.3662e-05
Faun_C,3,PATCH_ORDERING,CUDSS,253578,1775202,11,,0,0,10.3443,0,0,0,0,17,8,5.56796e-05
Faun_C,4,PATCH_ORDERING,CUDSS,253578,1775202,11,,0,0,10.3443,0,0,0,0,17,8,5.73659e-05
Faun_C,5,PATCH_ORDERING,CUDSS,253578,1775202,11,,0,0,10.3443,0,0,0,0,17,8,5.94006e-05
Guter_Hirte_CN,0,PATCH_ORDERING,CUDSS,258241,1807723,11,rxmesh,512,10.709,10.608,1981,357,12,65,26,10,5.87876
Guter_Hirte_CN,1,PATCH_ORDERING,CUDSS,258241,1807723,11,,0,0,10.608,0,0,0,0,21,9,5.62348e-05
Guter_Hirte_CN,2,PATCH_ORDERING,CUDSS,258241,1807723,11,,0,0,10.608,0,0,0,0,21,9,3.93814e-05
Guter_Hirte_CN,3,PATCH_ORDERING,CUDSS,258241,1807723,11,,0,0,10.608,0,0,0,0,20,9,3.43158e-05
Guter_Hirte_CN,4,PATCH_ORDERING,CUDSS,258241,1807723,11,,0,0,10.608,0,0,0,0,20,9,3.0608e-05
Guter_Hirte_CN,5,PATCH_ORDERING,CUDSS,258241,1807723,11,,0,0,10.608,0,0,0,0,20,9,2.77841e-05
Brunnen_C,0,PATCH_ORDERING,CUDSS,262023,1833119,11,rxmesh,512,21.4235,9.97345,2006,373,13,64,24,10,33.4976
Brunnen_C,1,PATCH_ORDERING,CUDSS,262023,1833119,11,,0,0,9.97345,0,0,0,0,17,8,0.000194413
Brunnen_C,2,PATCH_ORDERING,CUDSS,262023,1833119,11,,0,0,9.97345,0,0,0,0,17,8,0.000137074
Brunnen_C,3,PATCH_ORDERING,CUDSS,262023,1833119,11,,0,0,9.97345,0,0,0,0,17,8,0.000105699
Brunnen_C,4,PATCH_ORDERING,CUDSS,262023,1833119,11,,0,0,9.97345,0,0,0,0,17,8,8.49104e-05
Brunnen_C,5,PATCH_ORDERING,CUDSS,262023,1833119,11,,0,0,9.97345,0,0,0,0,17,8,7.07955e-05
egg-carton-from-muslim-farms-master-geometry,0,PATCH_ORDERING,CUDSS,262138,1835002,11,rxmesh,512,14.4527,12.0949,1798,333,12,68,30,12,-nan
egg-carton-from-muslim-farms-master-geometry,1,PATCH_ORDERING,CUDSS,262138,1835002,11,,0,0,12.0949,0,0,0,0,6,11,-nan
egg-carton-from-muslim-farms-master-geometry,2,PATCH_ORDERING,CUDSS,262138,1835002,11,,0,0,12.0949,0,0,0,0,6,11,-nan
egg-carton-from-muslim-farms-master-geometry,3,PATCH_ORDERING,CUDSS,262138,1835002,11,,0,0,12.0949,0,0,0,0,6,11,-nan
egg-carton-from-muslim-farms-master-geometry,4,PATCH_ORDERING,CUDSS,262138,1835002,11,,0,0,12.0949,0,0,0,0,6,11,-nan
egg-carton-from-muslim-farms-master-geometry,5,PATCH_ORDERING,CUDSS,262138,1835002,11,,0,0,12.0949,0,0,0,0,6,11,-nan
Marx_Albrechtsberger_C,0,PATCH_ORDERING,CUDSS,263082,1841598,11,rxmesh,512,10.9312,10.9877,2081,352,12,69,28,11,37.1156
Marx_Albrechtsberger_C,1,PATCH_ORDERING,CUDSS,263082,1841598,11,,0,0,10.9877,0,0,0,0,22,9,6.15818e-05
Marx_Albrechtsberger_C,2,PATCH_ORDERING,CUDSS,263082,1841598,11,,0,0,10.9877,0,0,0,0,22,9,3.36288e-05
Marx_Albrechtsberger_C,3,PATCH_ORDERING,CUDSS,263082,1841598,11,,0,0,10.9877,0,0,0,0,22,9,2.65245e-05
Marx_Albrechtsberger_C,4,PATCH_ORDERING,CUDSS,263082,1841598,11,,0,0,10.9877,0,0,0,0,22,9,2.22969e-05
Marx_Albrechtsberger_C,5,PATCH_ORDERING,CUDSS,263082,1841598,11,,0,0,10.9877,0,0,0,0,22,9,1.93462e-05
Baeren_C,0,PATCH_ORDERING,CUDSS,263345,1843403,11,rxmesh,512,21.1794,11.6969,2063,356,13,72,39,11,7.76846
Baeren_C,1,PATCH_ORDERING,CUDSS,263345,1843403,11,,0,0,11.6969,0,0,0,0,26,9,1.9227e-05
Baeren_C,2,PATCH_ORDERING,CUDSS,263345,1843403,11,,0,0,11.6969,0,0,0,0,26,9,1.19075e-05
Baeren_C,3,PATCH_ORDERING,CUDSS,263345,1843403,11,,0,0,11.6969,0,0,0,0,26,9,1.00498e-05
Baeren_C,4,PATCH_ORDERING,CUDSS,263345,1843403,11,,0,0,11.6969,0,0,0,0,26,9,9.26547e-06
Baeren_C,5,PATCH_ORDERING,CUDSS,263345,1843403,11,,0,0,11.6969,0,0,0,0,26,9,8.89764e-06
Engel_C,0,PATCH_ORDERING,CUDSS,264483,1851477,11,rxmesh,512,16.2926,10.7685,2023,363,13,68,28,11,4.96717
Engel_C,1,PATCH_ORDERING,CUDSS,264483,1851477,11,,0,0,10.7685,0,0,0,0,20,9,6.10604e-05
